benchmark_algorithm,benchmark_date,run_timestamp_utc,commit,git_dirty,binary_sha256,memory_binary_sha256,hardware,operating_system,cargo_profile,cargo_features,threads,measured_runs,warmup_runs,field_modulus,ligerito_hash,ligerito_inverse_rate,ligerito_initial_k,allocator_instrumentation,root_seed,pass,order,strategy,reduction_backend,exponent,multiplications,sample,prove_ms,spartan_prove_ms,spartan_outer_ms,spartan_bind_ms,spartan_inner_ms,bitify_prove_ms,f2z_prove_ms,verify_ms,spartan_verify_ms,bitify_verify_ms,f2z_verify_ms,verified,r1cs_rows,multiplications_per_row,r1cs_columns,r1cs_nnz,integer_witness_values,compact_witness_bits,compact_witness_bytes,spartan_proof_payload_bytes,f2z_proof_bytes,shape_seed,peak_heap_mib,live_before_prove_mib,memory_order
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,23,8388608,2,4384.364208000,852.437667000,167.773292000,377.364000000,301.754333000,173.891500000,3347.424875000,1253.704083000,1055.332667000,172.529333000,25.741125000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,23,8388608,3,4470.458917000,1144.189334000,251.717458000,370.666833000,512.708542000,172.378083000,3114.953417000,1063.150458000,858.818208000,180.612333000,23.620458000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,23,8388608,4,4070.714000000,959.162292000,154.399834000,392.961250000,406.145459000,173.343833000,2927.135125000,1021.588375000,823.196834000,173.788375000,24.501292000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,23,8388608,0,5164.282000000,1546.573084000,430.162792000,381.030250000,729.679792000,176.686583000,3411.689500000,1045.396459000,842.751916000,177.703250000,24.851250000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,23,8388608,1,4580.808708000,1346.175667000,322.075875000,380.592125000,637.702792000,175.629625000,3047.652292000,1266.063750000,1067.692958000,174.437834000,23.833958000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,23,8388608,2,4734.355125000,1498.390125000,407.574000000,374.942917000,709.788041000,173.663042000,3033.206791000,1021.045084000,825.300792000,171.671042000,23.977750000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,23,8388608,3,4299.913042000,1209.024083000,309.938292000,373.036750000,520.278292000,173.850083000,2905.217542000,1022.909750000,823.913375000,173.703083000,25.207375000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,23,8388608,4,4488.431666000,1196.891625000,309.603500000,374.079875000,507.616041000,174.039833000,3105.790709000,1061.836166000,861.770791000,176.013958000,23.917292000,true,8388608,1,33554432,25165824,33554432,1073741824,134217728,2720,275296,0x63c8ddc71add2587,7528.149555,2152.131092,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,24,16777216,0,13143.286458000,5277.676583000,516.366250000,2257.632458000,2492.637209000,175.571459000,7622.487375000,2455.821167000,2252.754125000,176.788667000,26.175083000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,24,16777216,1,9558.701625000,3201.899750000,500.502958000,1089.272750000,1600.847792000,174.838000000,6056.935333000,3028.578750000,2826.212833000,174.948958000,27.311917000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,24,16777216,2,10487.848791000,3640.434792000,470.754208000,1106.140750000,2052.403083000,174.819209000,6622.485541000,2836.482667000,2633.925000000,176.016792000,26.425292000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,24,16777216,3,8454.908334000,2137.527667000,329.912667000,1123.082208000,673.440375000,175.156833000,6099.722416000,3168.020458000,2968.940542000,173.167083000,25.820291000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,delayed-barrett,barrett,24,16777216,4,10604.258875000,2800.342334000,287.854208000,1249.202959000,1252.174459000,204.057125000,7548.372250000,2355.116667000,2156.444208000,172.856750000,25.713000000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,24,16777216,0,18765.365750000,8155.752917000,504.833333000,1034.083125000,3349.006959000,174.412125000,5825.720959000,2370.125458000,2172.101167000,172.608542000,25.306333000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,19664.198670,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,24,16777216,1,23963.067500000,9585.150542000,668.272292000,2312.775875000,3077.332916000,174.377333000,7368.207542000,2582.670250000,2385.533208000,171.814416000,25.191792000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,19664.198670,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,24,16777216,2,21921.316709000,9915.117458000,505.143416000,1056.745333000,4981.696583000,173.616917000,6991.136125000,2678.992333000,2477.910208000,171.546583000,29.425084000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,19664.198670,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,24,16777216,3,22637.615417000,9837.306209000,705.845417000,1910.910541000,3697.244708000,173.178375000,6728.031209000,2583.891625000,2384.771416000,171.011917000,27.994958000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,19664.198670,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,immediate,immediate,24,16777216,4,16854.075583000,6349.629500000,499.642084000,1074.774083000,1533.510500000,178.477208000,5656.106500000,2547.937666000,2349.707958000,172.730500000,25.374625000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,19664.198670,4304.179188,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,24,16777216,0,8994.450083000,3308.281500000,771.221167000,1049.428292000,1476.505166000,174.724791000,5457.957209000,2259.541292000,2060.452000000,173.546542000,25.447625000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,24,16777216,1,8420.295542000,2725.427375000,610.140250000,1061.988959000,1042.325084000,174.592792000,5498.874208000,2263.278125000,2063.721000000,173.887500000,25.574208000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,24,16777216,2,8580.927041000,2965.462750000,655.823708000,1047.925083000,1250.317667000,174.779583000,5411.706209000,2237.758667000,2037.644583000,174.027250000,25.991541000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,24,16777216,3,8659.184458000,3050.311000000,700.875666000,1052.608666000,1285.640958000,173.857708000,5405.833833000,2224.125625000,2023.784792000,173.993667000,26.249084000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,3,delayed-crypto-bigint,crypto-bigint,24,16777216,4,9695.117166000,2986.099500000,629.395042000,1049.350333000,1296.200292000,174.255041000,6506.424917000,2259.040542000,2058.921000000,174.076375000,25.942333000,true,16777216,1,67108864,50331648,67108864,2147483648,268435456,2832,321900,0x80005b0e9b97a19c,15056.198414,4304.179188,3
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,25,33554432,0,54161.427333000,26658.506334000,1094.758917000,6364.762833000,10062.120958000,347.722083000,13560.347167000,11090.810166000,10695.568542000,347.692375000,47.410916000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,39328.198754,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,25,33554432,1,51749.610083000,23544.374084000,1609.070334000,6083.899917000,7497.413667000,348.288459000,13994.244042000,10715.799542000,10322.441041000,345.253791000,47.960792000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,39328.198754,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,25,33554432,2,50204.077208000,23531.450667000,1125.922959000,6188.998917000,7754.800084000,357.043833000,13782.257958000,12238.544333000,11837.032250000,350.064000000,51.303459000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,39328.198754,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,25,33554432,3,51984.493250000,23843.461084000,1362.600708000,6574.848791000,7515.790500000,349.174584000,14420.400125000,11007.799208000,10604.389166000,352.940959000,50.321042000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,39328.198754,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,1,immediate,immediate,25,33554432,4,52758.495792000,25602.734833000,1075.012459000,5965.394000000,9648.968459000,345.514625000,13314.406459000,10939.403917000,10538.884916000,349.721125000,50.656167000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,39328.198754,8608.178455,1
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,25,33554432,0,27650.676875000,11883.088583000,976.429709000,2984.973291000,7899.413917000,351.810875000,14971.727792000,10617.273791000,10223.507625000,347.146875000,46.431167000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,30112.198498,8608.178455,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,25,33554432,1,27705.049250000,10953.958875000,926.025375000,2919.826375000,7086.056417000,344.555042000,15968.514167000,7976.090959000,7576.750416000,346.557250000,52.616916000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,30112.198498,8608.178455,2
u32 x u32 -> u64 Spartan PIOP + F2Z,2026-08-27,2026-08-27T14:40:42Z,669fed1731d7f1dcb7ecabd71735b7cdbb4e1636,true,9c66b368c5597d5ec38f1dede7ecdbf0e7c271fd549bddb5cb4e8b0b2c3b80a6,36d0b1f57d820b26ea77464355395b726eba7cdb58bfcaeaa021e8e687fd331e,Apple M1 Max,Darwin 25.5.0 arm64,bench,unchecked,10,5,1,2^100-15,SHA-256,1/2,4,absent_in_latency_binary;shared_atomic_peak_allocator_in_memory_binary,0x5533326d756c0064,latency,2,delayed-barrett,barrett,25,33554432,2,23146.093250000,8832.382625000,973.577333000,3255.274500000,4581.604667000,346.006833000,13713.994834000,9355.920583000,8957.832250000,346.549833000,51.431459000,true,33554432,1,134217728,100663296,134217728,4294967296,536870912,2944,346072,0x2659d1701b2a1e69,30112.198498,8608.178455,2
